,Cycle,Debt_Owed_By_Committee,Transfer_From_Other_Auth_Committee,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Transfer_To_Other_Auth_Committee,Debt_Owe_To_Committee,Contributions,Loans,Refunds,Disbursements,Expenditures,Repayments,Receipts
1513,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,2020,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,242.0,237.0,0.0,237.0
1546,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,2020,0.0,0.0,0.0,0.0,0.0,0.0,16228.439999999999,0.0,0.0,4799.93,8542.98,0.0,4535.71
1584,2020,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0
1585,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,2020,1800.0,0.0,0.0,0.0,0.0,0.0,8651.6,3600.0,0.0,3759.5299999999997,10539.95,0.0,2939.89
1753,2020,0.0,37940.02,0.0,0.0,0.0,0.0,-196665.18,0.0,411610.36,1041395.37,1450531.7,0.0,714780.7300000001
1754,2020,50000.0,0.0,0.0,0.0,0.0,0.0,6047.3099999999995,100000.0,0.0,30125.23,60250.46,0.0,51511.77
1756,2020,384037.3,0.0,0.0,0.0,0.0,0.0,29997287.2,513600.0,10110.0,2145081.33,29096467.889999997,0.0,2104153.63
1772,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,2020,0.0,0.0,0.0,0.0,0.0,0.0,15749.61,0.0,0.0,5481.87,10267.74,0.0,5481.87
1849,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,2020,,0.0,0.0,0.0,0.0,,56810.3,0.0,0.0,238.0,50907.65,0.0,485.0
1888,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,2020,25198.58,0.0,0.0,0.0,0.0,25198.58,4266.0,24882.54,100.0,22593.58,16697.62,0.0,15040.27
1931,2020,0.0,0.0,0.0,0.0,0.0,0.0,40822.02,0.0,0.0,5688.21,33429.56,0.0,5903.86
1942,2020,0.0,0.0,0.0,0.0,0.0,0.0,283288.88,0.0,1008.0,56859.22,150770.74,0.0,56859.22
1943,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,2020,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,533.53
2004,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.5,0.0,1349.0,2807.0,0.0,5050.75
2081,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,2020,0.0,0.0,0.0,0.0,0.0,0.0,66920644.95,0.0,950920.92,6909850.21,49513325.050000004,0.0,6945954.55
2405,2020,0.0,9600000.0,0.0,0.0,1372417.89,0.0,113930065.6,0.0,159477.06,15871489.92,224457483.41000003,0.0,15972045.14
2415,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.14,410.26,0.0,0.0
2460,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,2020,0.0,0.0,0.0,6061.14,0.0,0.0,43896.95,0.0,0.0,11450.66,26618.72,0.0,17756.75
2650,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708,2020,14000.0,0.0,0.0,0.0,0.0,0.0,400830.0,34000.0,0.0,105099.39,204198.78,6000.0,120607.86
2709,2020,226596.3,0.0,0.0,0.0,0.0,0.0,130942957.53999999,4000.0,632366.76,8466849.71,110375542.19,0.0,8406525.799999999
2725,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2733,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2738,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2778,2020,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2779,2020,42401.69,0.0,0.0,0.0,0.0,0.0,1199624.6,0.0,12169.38,32720.58,1817418.0199999998,0.0,20347.63
2782,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,2020,0.0,0.0,0.0,0.0,0.0,0.0,45430.56,0.0,0.0,0.0,12000.0,0.0,59.0
2872,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,2020,0.0,0.0,0.0,0.0,0.0,0.0,48835833.14,0.0,608609.4,5846582.63,34297040.03,0.0,5788232.34
2941,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,2020,1493250.0,0.0,0.0,0.0,0.0,0.0,61645546.01,41330000.0,123851.78,23601560.86,218150804.85,30000000.0,23309690.66
3080,2020,0.0,0.0,0.0,0.0,0.0,0.0,2130238.31,0.0,50526.38,445767.92,1007733.8899999999,0.0,449344.58
3089,2020,0.0,0.0,0.0,0.0,23179.05,0.0,8776489.67,0.0,44216.8,1342642.63,5545991.43,0.0,1341246.39
3140,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,2020,0.0,918579.19,0.0,0.0,296488.63,0.0,25826902.970000003,80000.0,135284.26,2663584.58,27640308.330000002,80000.0,2516797.2300000004
3177,2020,7250.0,0.0,0.0,0.0,0.0,0.0,0.0,14500.0,0.0,7250.0,21750.0,0.0,7250.0
3203,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,2020,0.0,0.0,0.0,0.0,0.0,0.0,2875.0,5000.0,0.0,3057.0,2926.41,4848.56,2562.0
3251,2020,0.0,0.0,0.0,0.0,0.0,0.0,3156.3,202000.0,9.1,101225.45,2871.7000000000003,202000.0,101225.45
3256,2020,441685.65,5802.87,0.0,0.0,0.0,6150.0,2994215.42,859170.82,18990.0,619490.52,8365401.35,0.0,619490.52
3265,2020,785889.53,2740000.0,0.0,0.0,217756.03,0.0,278165542.0,0.0,1014792.64,26035038.89,241156871.38,0.0,26280293.45
3333,2020,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,60.99,121.98,0.0,75.0
3341,2020,0.0,12701500.0,0.0,0.0,6601500.0,0.0,3085685492.02,0.0,8856827.74,221018358.6,2684390056.4199996,0.0,219261353.0
3363,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,2020,,0.0,0.0,0.0,0.0,,14784.83,0.0,0.0,4575.44,59.75,0.0,2160.74
3488,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,2020,0.0,0.0,0.0,30.0,0.0,0.0,6300.0,0.0,0.0,905.0,465.0,0.0,3275.0
3621,2020,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,7625.68,15251.36,0.0,2400.0
3624,2020,0.0,243411324.1,0.0,0.0,1192592.0,0.0,6490316495.21,0.0,31566837.48,1073922957.0,4835142430.4,0.0,1074257336.93
3662,2020,0.0,3575275.0,110.1,0.0,1668340.4,0.0,478451811.56000006,0.0,2104216.94,54523824.52,380244843.21999997,0.0,54571661.05
3666,2020,0.0,2652981.94,0.0,0.0,38000.0,0.0,380717075.48,0.0,2905526.56,43191648.77,280465572.37,0.0,43577769.769999996
3718,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378975.1,13500.0,0.0,184987.55
3763,2020,0.0,0.0,0.0,0.0,0.0,0.0,583698.8,0.0,0.0,169706.2,276569.6,0.0,219930.2
3787,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3788,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3790,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3908,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3910,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3919,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,2020,0.0,0.0,0.0,0.0,0.0,0.0,24933.0,100000.0,0.0,56501.0,55248.020000000004,58042.04,56501.0
4000,2020,81875.5,0.0,0.0,0.0,0.0,0.0,1421716.46,0.0,0.0,141058.17,984204.9099999999,0.0,126917.87
4003,2020,0.0,0.0,0.0,0.0,0.0,0.0,1318924.46,0.0,2626.7,252307.3,501987.9,0.0,345543.27
4013,2020,0.0,1700000.0,0.0,0.0,33745.17,0.0,5245929.76,0.0,90200.88,2621206.44,9548771.5,0.0,2604856.44
4046,2020,0.0,0.0,0.0,0.0,0.0,0.0,12816.0,0.0,0.0,6363.0,12726.0,0.0,6363.0
4064,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,2020,82387.36,0.0,0.0,0.0,0.0,0.0,13520446571.06,0.0,0.0,1139574820.74,12205287263.96,0.0,1130777336.6
4087,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4119,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4146,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4147,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4158,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310,2020,63405.07,0.0,0.0,0.0,0.0,0.0,27148.1,126810.14,0.0,68431.48,276533.48,0.0,68931.73999999999
4311,2020,0.0,0.0,0.0,0.0,0.0,0.0,22816.0,0.0,0.0,6192.0,6800.8,0.0,3096.0
4340,2020,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,0.0,630.0,630.0,0.0,456.0
4357,2020,0.0,0.0,0.0,0.0,0.0,0.0,7501.98,0.0,0.0,94.74,442.12,0.0,1073.83
4374,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,2020,0.0,0.0,0.0,0.0,0.0,0.0,62354.01000000001,0.0,0.0,11311.21,32495.94,0.0,11482.87
4402,2020,57373.4,0.0,0.0,0.0,0.0,0.0,24274030.78,0.0,62384.0,1574469.5699999998,19193843.259999998,0.0,1497367.74
4409,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,2020,439337.03,10415000.0,0.0,0.0,515782.33,0.0,1150231763.4299998,800000.0,2020565.34,131460992.03999999,950807578.45,800000.0,133241809.72
4430,2020,28700.0,0.0,0.0,0.0,0.0,0.0,89836.0,57400.0,0.0,45763.0,181662.69,569.8,45763.0
4441,2020,0.0,0.0,0.0,0.0,0.0,0.0,44276601.129999995,150000.0,334563.18,3509495.14,36237072.46,2947.22,3538273.12
4455,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4494,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542,2020,0.0,0.0,0.0,0.0,0.0,0.0,5009.0599999999995,600.0,0.0,1926.02,3485.33,600.0,1939.02
4601,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4678,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42410.48,0.0,18999.27,0.0,37998.54,21205.24
4680,2020,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4689,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,2020,0.0,0.0,0.0,0.0,0.0,0.0,324.0,815246.12,0.0,391946.71,42097.520000000004,752930.0,407688.06
4721,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4780,2020,0.0,0.0,0.0,0.0,0.0,0.0,20080.0,0.0,4038.08,5041.39,6044.7,0.0,5020.0
4801,2020,0.0,0.0,0.0,0.0,0.0,0.0,59749.41,0.0,0.0,17902.92,35805.84,0.0,18697.47
4953,2020,2733831.97,275176528.1,0.0,0.0,801.47,0.0,3819203309.8,0.0,22989161.72,789388011.19,4597184405.63,0.0,747950735.5999999
4954,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4958,2020,1421057.88,0.0,0.0,0.0,0.0,0.0,404776.69000000006,28370000.04,0.0,14237149.75,36560024.26,25527884.28,14267716.1
4983,2020,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,0.0,0.0,2800.0,25200.0,0.0,2800.0
4985,2020,0.0,0.0,0.0,0.0,0.0,0.0,12106.0,37280.78,0.0,20939.55,22418.239999999998,0.0,20262.39
4992,2020,72.13,0.0,0.0,0.0,0.0,0.0,220030.72,0.0,664.0,24178.09,168761.88,0.0,24112.84
4995,2020,1250.0,0.0,0.0,0.0,0.0,0.0,84435.0,0.0,0.0,5283.72,67180.87,0.0,5411.66
5017,2020,24000.0,0.0,0.0,0.0,0.0,0.0,4695203938.35,47605424.0,567725.86,353557487.0,4643946228.4800005,0.0,353041955.5
5059,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5089,2020,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22148.0,0.0,0.0,0.0
5110,2020,2010.0,0.0,0.0,0.0,0.0,0.0,369411297.76,0.0,4497709.18,42233519.54,275454643.48999995,96000.0,43147486.66
